user_id,customer_id,email,signed_up_at,last_seen_at,is_active,role
471,202,user471@example.com,2025-04-23,2025-03-20,True,viewer
472,439,user472@example.com,2025-09-18,2026-03-05,True,member
473,245,user473@example.com,2025-05-27,2026-03-12,True,member
474,69,user474@example.com,2025-10-09,2026-01-10,True,admin
475,426,user475@example.com,2026-01-09,2026-07-08,False,member
476,161,user476@example.com,2025-05-08,2025-01-04,False,member
477,470,user477@example.com,2025-06-01,2025-07-03,True,member
478,185,user478@example.com,2026-05-15,2025-04-22,True,member
479,435,user479@example.com,2025-08-18,2025-12-17,True,viewer
480,269,user480@example.com,2025-05-01,2026-01-21,True,viewer
481,234,user481@example.com,2026-03-09,2026-06-30,False,member
482,149,user482@example.com,2026-03-11,2025-08-19,True,member
483,418,user483@example.com,2026-05-17,2025-05-24,True,viewer
484,31,user484@example.com,2026-04-07,2026-07-16,True,member
485,235,user485@example.com,2026-08-26,2026-02-13,True,viewer
486,185,user486@example.com,2025-12-15,2026-04-10,True,member
487,272,user487@example.com,2025-06-24,2025-09-28,True,viewer
488,128,user488@example.com,2026-06-08,2025-09-29,False,admin
489,333,user489@example.com,2025-06-10,2025-08-25,True,member
490,193,user490@example.com,2025-06-26,2026-03-31,True,member
491,95,user491@example.com,2026-05-18,2025-05-08,True,member
492,99,user492@example.com,2026-06-20,2026-08-16,True,viewer
493,349,user493@example.com,2025-07-25,2025-04-17,True,viewer
494,131,user494@example.com,2026-03-19,2025-10-07,True,admin
495,154,user495@example.com,2026-07-14,2025-07-10,False,member
496,314,user496@example.com,2026-04-30,2026-01-26,True,member
497,165,user497@example.com,2025-01-04,2026-02-18,True,member
498,195,user498@example.com,2026-02-08,2026-07-12,True,member
499,123,user499@example.com,2025-04-14,2026-04-25,True,viewer
500,173,user500@example.com,2026-05-29,2025-05-31,True,viewer
501,347,user501@example.com,2025-02-10,2025-05-06,False,admin
502,267,user502@example.com,2026-08-26,2026-06-23,True,member
503,499,user503@example.com,2025-04-18,2025-10-24,True,member
504,386,user504@example.com,2025-09-13,2025-03-01,False,member
505,9,user505@example.com,2025-05-23,2026-05-16,True,admin
506,190,user506@example.com,2026-05-10,2026-01-29,True,member
507,145,user507@example.com,2025-08-27,2025-01-16,True,member
508,294,user508@example.com,2026-03-28,2026-04-21,False,member
509,133,user509@example.com,2025-02-10,2026-01-04,True,viewer
510,484,user510@example.com,2025-10-02,2026-01-09,False,member
511,150,user511@example.com,2026-07-08,2026-06-10,False,member
512,261,user512@example.com,2026-07-17,2025-10-28,False,member
513,62,user513@example.com,2025-05-07,2025-10-07,False,viewer
514,455,user514@example.com,2025-08-28,2026-01-10,False,admin
515,456,user515@example.com,2025-09-06,2025-05-01,False,admin
516,397,user516@example.com,2025-12-10,2025-04-03,False,member
517,176,user517@example.com,2025-11-23,2026-05-28,False,member
518,30,user518@example.com,2025-03-06,2025-05-11,False,member
519,356,user519@example.com,2026-04-08,2025-11-03,False,viewer
520,215,user520@example.com,2025-05-18,2025-06-13,True,member
521,496,user521@example.com,2025-07-11,2025-05-20,True,admin
522,350,user522@example.com,2026-05-26,2025-12-29,True,member
523,270,user523@example.com,2026-02-23,2026-05-03,False,viewer
524,494,user524@example.com,2025-08-29,2025-09-26,True,viewer
525,401,user525@example.com,2026-07-08,2025-03-26,False,member
526,230,user526@example.com,2025-08-28,2025-05-29,False,member
527,10,user527@example.com,2025-12-10,2025-04-10,False,member
528,47,user528@example.com,2025-05-30,2026-06-20,True,member
529,222,user529@example.com,2025-04-22,2025-07-13,False,member
530,282,user530@example.com,2025-10-26,2025-08-15,False,member
531,16,user531@example.com,2025-12-08,2025-02-13,False,viewer
532,64,user532@example.com,2026-05-05,2025-09-28,False,member
533,353,user533@example.com,2025-08-26,2026-07-09,True,member
534,376,user534@example.com,2026-06-28,2025-09-06,True,member
535,15,user535@example.com,2026-01-04,2026-01-31,True,member
536,254,user536@example.com,2025-02-12,2025-04-21,False,admin
537,41,user537@example.com,2026-03-25,2025-03-28,True,member
538,362,user538@example.com,2025-12-15,2026-03-21,False,viewer
539,418,user539@example.com,2025-08-25,2025-02-09,False,admin
540,435,user540@example.com,2025-10-11,2025-09-30,True,member
541,300,user541@example.com,2025-07-03,2025-07-12,True,admin
542,315,user542@example.com,2026-01-08,2025-01-10,True,admin
543,464,user543@example.com,2025-12-11,2025-11-19,False,viewer
544,307,user544@example.com,2025-09-29,2026-08-09,True,member
545,224,user545@example.com,2025-06-23,2025-02-11,True,member
546,378,user546@example.com,2025-08-30,2026-05-11,False,member
547,296,user547@example.com,2025-10-30,2025-11-24,True,viewer
548,422,user548@example.com,2025-10-14,2026-03-16,False,member
549,263,user549@example.com,2025-07-07,2025-02-28,True,member
550,435,user550@example.com,2025-12-20,2026-06-12,True,member
551,23,user551@example.com,2025-05-18,2025-01-07,True,admin
552,19,user552@example.com,2025-11-01,2026-07-05,True,member
553,50,user553@example.com,2025-03-15,2026-02-04,True,admin
554,279,user554@example.com,2025-10-14,2025-07-24,False,member
555,355,user555@example.com,2026-04-21,2025-01-05,True,member
556,109,user556@example.com,2026-05-12,2026-01-06,True,member
557,78,user557@example.com,2026-02-26,2025-02-23,True,viewer
558,431,user558@example.com,2026-03-29,2026-01-05,True,member
559,376,user559@example.com,2025-02-10,2026-04-15,False,admin
560,325,user560@example.com,2025-07-27,2025-06-12,True,member
561,245,user561@example.com,2026-02-02,2025-05-25,False,viewer
562,211,user562@example.com,2026-05-01,2025-05-15,True,member
563,11,user563@example.com,2025-12-20,2025-05-17,True,member
564,95,user564@example.com,2026-06-03,2025-03-11,True,viewer
565,449,user565@example.com,2025-06-15,2025-06-01,True,member
566,170,user566@example.com,2025-04-04,2026-02-05,False,member
567,353,user567@example.com,2025-02-22,2025-07-03,True,viewer
568,352,user568@example.com,2025-12-20,2026-04-20,True,admin
569,155,user569@example.com,2026-02-08,2026-05-13,False,member
570,103,user570@example.com,2025-06-23,2026-04-07,True,member
571,346,user571@example.com,2026-04-21,2025-11-24,False,member
572,47,user572@example.com,2026-03-25,2025-07-11,False,viewer
573,248,user573@example.com,2025-08-07,2026-07-19,False,member
574,445,user574@example.com,2025-05-25,2025-05-05,False,member
575,356,user575@example.com,2026-03-27,2025-10-09,False,viewer
576,383,user576@example.com,2026-02-12,2025-10-03,True,member
577,42,user577@example.com,2025-04-14,2026-03-29,False,viewer
578,100,user578@example.com,2025-06-04,2025-11-28,True,admin
579,138,user579@example.com,2025-10-22,2026-05-01,False,member
580,147,user580@example.com,2025-11-07,2026-07-12,False,admin
581,98,user581@example.com,2025-04-11,2025-08-26,True,member
582,487,user582@example.com,2026-07-30,2026-06-16,False,viewer
583,83,user583@example.com,2025-08-24,2025-04-13,False,viewer
584,355,user584@example.com,2025-08-20,2026-07-11,True,viewer
585,294,user585@example.com,2025-02-06,2025-04-19,True,member
586,306,user586@example.com,2026-06-16,2026-06-01,False,viewer
587,108,user587@example.com,2025-05-23,2025-08-25,False,member
588,154,user588@example.com,2026-08-23,2026-08-09,True,viewer
589,304,user589@example.com,2025-10-29,2025-03-20,True,member
590,150,user590@example.com,2026-06-16,2025-10-10,False,viewer
591,348,user591@example.com,2025-04-19,2026-07-02,True,member
592,20,user592@example.com,2025-04-11,2025-01-29,True,member
593,37,user593@example.com,2026-05-02,2025-06-10,True,member
594,365,user594@example.com,2026-05-13,2025-02-20,True,member
595,309,user595@example.com,2025-11-26,2025-07-15,True,member
596,22,user596@example.com,2025-01-20,2025-08-25,False,viewer
597,450,user597@example.com,2026-07-27,2026-01-11,True,member
598,3,user598@example.com,2025-08-27,2025-06-06,False,member
599,478,user599@example.com,2026-07-23,2025-04-07,True,member
600,365,user600@example.com,2026-06-13,2025-04-14,True,member
601,495,user601@example.com,2026-06-01,2026-07-24,True,member
602,475,user602@example.com,2026-02-23,2026-08-02,True,viewer
603,157,user603@example.com,2026-02-13,2025-05-15,True,viewer
604,379,user604@example.com,2025-11-20,2025-04-29,True,member
605,106,user605@example.com,2025-01-16,2025-02-02,True,member
606,236,user606@example.com,2025-08-24,2026-08-06,True,member
607,121,user607@example.com,2026-03-20,2026-03-05,False,viewer
608,244,user608@example.com,2026-05-09,2026-04-07,True,member
609,437,user609@example.com,2025-12-06,2025-06-26,False,admin
610,219,user610@example.com,2026-03-07,2026-01-25,False,viewer
611,47,user611@example.com,2025-01-14,2025-02-06,True,viewer
612,163,user612@example.com,2025-10-12,2026-02-15,True,member
613,394,user613@example.com,2025-11-05,2025-12-18,True,member
614,261,user614@example.com,2026-06-26,2025-07-21,True,member
615,281,user615@example.com,2025-07-08,2026-03-08,True,member
616,216,user616@example.com,2025-05-20,2026-01-28,True,member
617,147,user617@example.com,2025-08-02,2025-09-24,True,admin
618,300,user618@example.com,2025-04-14,2025-04-24,True,member
619,317,user619@example.com,2025-12-05,2025-01-15,False,member
620,450,user620@example.com,2026-01-26,2026-07-24,False,member
621,309,user621@example.com,2026-05-02,2025-06-20,False,member
622,498,user622@example.com,2026-08-14,2025-07-03,True,viewer
623,414,user623@example.com,2025-02-14,2026-02-18,True,member
624,40,user624@example.com,2025-05-31,2025-06-04,True,viewer
625,197,user625@example.com,2025-07-02,2025-08-17,False,admin
626,193,user626@example.com,2025-06-01,2026-03-08,True,member
627,2,user627@example.com,2026-05-18,2025-12-28,True,viewer
628,91,user628@example.com,2025-03-26,2026-02-03,True,member
629,382,user629@example.com,2025-01-19,2025-01-03,False,member
630,177,user630@example.com,2026-06-07,2025-10-01,True,member
631,74,user631@example.com,2026-08-07,2025-10-16,True,member
632,144,user632@example.com,2025-05-18,2026-01-19,True,member
633,138,user633@example.com,2025-07-22,2025-04-02,True,member
634,88,user634@example.com,2025-11-02,2025-04-07,True,member
635,51,user635@example.com,2025-11-16,2026-04-08,True,member
636,383,user636@example.com,2026-08-25,2026-02-13,True,admin
637,413,user637@example.com,2025-09-03,2026-05-08,False,member
638,249,user638@example.com,2025-01-08,2025-06-14,True,member
639,308,user639@example.com,2025-09-14,2026-08-29,False,member
640,460,user640@example.com,2025-12-04,2025-06-15,True,member
641,422,user641@example.com,2025-11-10,2026-01-31,False,member
642,17,user642@example.com,2025-11-07,2025-04-09,True,admin
643,477,user643@example.com,2026-07-15,2026-07-12,False,member
644,34,user644@example.com,2026-05-06,2025-07-21,True,admin
645,14,user645@example.com,2025-06-02,2026-05-03,False,member
646,202,user646@example.com,2025-08-04,2025-07-21,True,viewer
647,373,user647@example.com,2026-02-10,2026-04-26,False,viewer
648,41,user648@example.com,2025-09-07,2025-10-03,False,member
649,147,user649@example.com,2025-09-18,2025-02-07,True,member
650,132,user650@example.com,2025-04-12,2025-04-26,True,member
651,199,user651@example.com,2025-06-04,2026-02-19,True,viewer
652,494,user652@example.com,2026-03-26,2025-04-28,True,viewer
653,166,user653@example.com,2026-05-27,2025-06-17,True,admin
654,105,user654@example.com,2026-04-22,2025-11-25,True,admin
655,62,user655@example.com,2025-07-06,2025-06-03,True,member
656,100,user656@example.com,2025-03-24,2025-03-20,True,viewer
657,67,user657@example.com,2025-04-07,2026-01-14,False,viewer
658,287,user658@example.com,2025-08-27,2026-02-23,True,admin
659,211,user659@example.com,2025-11-11,2026-03-21,False,member
660,249,user660@example.com,2026-06-26,2026-07-27,True,member
661,417,user661@example.com,2026-06-30,2025-03-17,True,member
662,291,user662@example.com,2025-01-02,2025-09-17,True,viewer
663,78,user663@example.com,2026-03-06,2025-05-23,False,member
664,189,user664@example.com,2025-07-01,2026-07-01,True,admin
665,157,user665@example.com,2025-05-01,2025-11-24,False,member
666,414,user666@example.com,2025-12-03,2025-03-01,True,member
667,154,user667@example.com,2025-01-21,2026-02-25,True,viewer
668,70,user668@example.com,2025-07-22,2025-01-27,True,member
669,369,user669@example.com,2025-12-02,2025-06-16,True,viewer
670,215,user670@example.com,2025-06-15,2026-03-14,True,member
671,48,user671@example.com,2025-12-27,2025-11-04,True,member
672,345,user672@example.com,2025-10-07,2026-04-07,True,member
673,106,user673@example.com,2026-05-01,2025-12-13,True,admin
674,435,user674@example.com,2025-04-21,2026-05-27,True,member
675,417,user675@example.com,2025-02-04,2025-12-08,False,member
676,185,user676@example.com,2025-11-18,2025-02-04,True,admin
677,278,user677@example.com,2025-06-05,2025-02-13,True,admin
678,284,user678@example.com,2026-03-05,2026-04-17,False,admin
679,327,user679@example.com,2025-02-26,2025-01-24,True,admin
680,35,user680@example.com,2025-12-16,2025-08-17,True,viewer
681,163,user681@example.com,2026-08-24,2025-01-10,False,viewer
682,86,user682@example.com,2025-02-26,2025-07-04,False,admin
683,349,user683@example.com,2025-07-03,2025-12-28,False,viewer
684,35,user684@example.com,2026-05-28,2025-04-16,True,member
685,259,user685@example.com,2025-11-20,2025-10-10,False,viewer
686,364,user686@example.com,2025-04-17,2026-08-28,True,member
687,475,user687@example.com,2025-05-10,2025-02-12,False,member
688,145,user688@example.com,2026-04-10,2025-02-08,False,member
689,4,user689@example.com,2026-06-07,2025-06-14,False,viewer
690,362,user690@example.com,2025-08-07,2026-05-17,True,member
691,1,user691@example.com,2025-10-15,2025-09-04,True,member
692,34,user692@example.com,2026-04-21,2026-01-24,False,member
693,496,user693@example.com,2025-04-18,2025-01-21,True,member
694,432,user694@example.com,2025-05-06,2026-03-23,True,viewer
695,354,user695@example.com,2026-04-16,2025-02-10,False,member
696,418,user696@example.com,2025-04-24,2026-03-09,True,member
697,38,user697@example.com,2026-04-13,2025-03-31,True,member
698,45,user698@example.com,2025-10-29,2026-06-06,True,member
699,151,user699@example.com,2026-08-24,2025-06-29,True,member
700,12,user700@example.com,2025-01-20,2025-04-22,True,viewer
701,445,user701@example.com,2026-07-29,2025-07-24,True,viewer
702,29,user702@example.com,2025-05-17,2025-01-01,False,member
703,273,user703@example.com,2025-01-22,2025-04-11,False,member
704,427,user704@example.com,2026-03-16,2025-12-30,True,member
705,368,user705@example.com,2025-11-20,2025-07-02,True,admin
706,118,user706@example.com,2026-05-24,2025-08-03,False,member
707,236,user707@example.com,2025-03-07,2026-05-05,False,admin
708,275,user708@example.com,2025-02-19,2025-03-17,False,member
709,384,user709@example.com,2025-12-11,2025-08-29,True,member
710,214,user710@example.com,2026-06-20,2025-04-23,False,member
711,143,user711@example.com,2025-09-04,2025-10-21,True,viewer
712,398,user712@example.com,2026-04-30,2025-07-21,True,member
713,444,user713@example.com,2026-07-05,2025-01-29,False,member
714,245,user714@example.com,2026-06-12,2025-02-12,True,viewer
715,15,user715@example.com,2025-11-05,2026-06-02,True,member
716,251,user716@example.com,2026-02-28,2025-02-04,True,member
717,445,user717@example.com,2025-11-16,2026-04-21,True,member
718,495,user718@example.com,2026-02-14,2026-07-11,True,member
719,201,user719@example.com,2025-12-11,2025-10-10,False,member
720,76,user720@example.com,2025-11-15,2025-07-09,True,admin
721,287,user721@example.com,2025-09-23,2026-04-17,True,member
722,416,user722@example.com,2026-02-01,2026-08-20,False,member
723,473,user723@example.com,2026-04-01,2025-03-15,True,member
724,26,user724@example.com,2026-07-12,2026-08-09,False,member
725,146,user725@example.com,2026-01-08,2026-07-27,True,admin
726,239,user726@example.com,2025-03-03,2025-03-28,True,member
727,50,user727@example.com,2025-12-23,2025-02-03,True,viewer
728,444,user728@example.com,2025-07-11,2026-03-10,False,member
729,57,user729@example.com,2025-01-17,2025-02-17,True,member
730,333,user730@example.com,2025-02-13,2025-12-31,False,member
731,460,user731@example.com,2025-12-25,2025-02-09,True,member
732,343,user732@example.com,2026-07-28,2026-02-24,True,viewer
733,382,user733@example.com,2025-11-03,2025-05-21,True,member
734,132,user734@example.com,2025-09-28,2025-02-28,True,member
735,414,user735@example.com,2025-02-23,2025-02-10,True,viewer
736,210,user736@example.com,2026-02-14,2025-04-25,True,member
737,31,user737@example.com,2025-02-03,2025-11-25,True,member
738,184,user738@example.com,2026-05-26,2025-02-16,True,admin
739,175,user739@example.com,2026-05-11,2026-05-02,True,admin
740,261,user740@example.com,2026-08-25,2026-01-02,True,member
741,133,user741@example.com,2025-06-22,2025-06-30,True,member
742,232,user742@example.com,2025-04-09,2026-08-22,True,member
743,214,user743@example.com,2025-07-01,2026-02-04,True,viewer
744,164,user744@example.com,2026-05-01,2026-02-12,True,member
745,349,user745@example.com,2025-05-13,2025-04-16,True,admin
746,153,user746@example.com,2026-06-23,2026-03-08,False,admin
747,383,user747@example.com,2025-04-04,2025-12-06,True,member
748,126,user748@example.com,2025-01-30,2026-08-21,True,member
749,433,user749@example.com,2025-05-14,2025-10-18,False,viewer
750,183,user750@example.com,2026-04-03,2026-02-16,True,admin
751,21,user751@example.com,2026-01-01,2025-07-27,True,member
752,75,user752@example.com,2025-08-04,2025-01-25,False,member
753,404,user753@example.com,2026-02-03,2025-03-19,False,member
754,437,user754@example.com,2026-01-29,2026-06-11,False,member
755,106,user755@example.com,2025-12-03,2026-03-25,True,viewer
756,302,user756@example.com,2025-11-09,2025-08-10,True,member
757,288,user757@example.com,2025-03-03,2026-02-28,False,member
758,67,user758@example.com,2025-06-07,2025-01-03,False,viewer
759,226,user759@example.com,2025-11-17,2025-01-23,True,admin
760,347,user760@example.com,2025-03-24,2025-11-04,True,viewer
761,484,user761@example.com,2025-10-16,2026-01-15,True,member
762,424,user762@example.com,2025-03-12,2026-07-23,True,member
763,49,user763@example.com,2026-04-23,2026-04-07,False,viewer
764,119,user764@example.com,2025-03-04,2025-06-06,True,member
765,219,user765@example.com,2025-02-26,2026-05-10,True,member
766,76,user766@example.com,2026-01-23,2025-10-26,True,member
767,286,user767@example.com,2025-05-14,2026-05-17,True,member
768,5,user768@example.com,2025-08-02,2025-04-16,True,member
769,57,user769@example.com,2025-07-10,2025-01-16,True,member
770,24,user770@example.com,2025-05-12,2025-02-05,True,member
771,148,user771@example.com,2026-04-08,2026-08-25,False,member
772,382,user772@example.com,2026-02-24,2025-02-18,True,member
773,89,user773@example.com,2025-05-25,2026-07-25,True,admin
774,494,user774@example.com,2026-02-21,2026-03-18,True,member
775,135,user775@example.com,2026-03-10,2025-03-30,True,admin
776,23,user776@example.com,2025-11-24,2026-06-09,True,admin
777,168,user777@example.com,2025-12-18,2025-03-29,True,member
778,375,user778@example.com,2026-07-22,2025-03-28,True,admin
779,54,user779@example.com,2025-10-03,2025-12-16,True,member
780,36,user780@example.com,2025-08-22,2025-06-25,False,member
781,425,user781@example.com,2025-11-24,2025-06-26,True,member
782,297,user782@example.com,2026-05-23,2025-04-29,True,viewer
783,172,user783@example.com,2026-03-07,2026-01-04,True,viewer
784,379,user784@example.com,2025-02-15,2025-01-17,True,member
785,423,user785@example.com,2025-10-06,2025-05-29,True,viewer
786,180,user786@example.com,2026-03-26,2025-12-02,True,viewer
787,281,user787@example.com,2025-05-16,2025-10-23,True,member
788,6,user788@example.com,2026-08-23,2026-03-01,True,member
789,154,user789@example.com,2026-05-06,2025-05-12,False,admin
790,298,user790@example.com,2026-05-29,2026-01-29,False,member
791,99,user791@example.com,2025-02-19,2026-04-07,False,member
792,496,user792@example.com,2025-12-18,2025-08-24,True,admin
793,486,user793@example.com,2025-11-17,2025-06-05,True,member
794,129,user794@example.com,2026-01-16,2025-12-03,True,viewer
795,199,user795@example.com,2026-06-01,2025-12-18,True,member
796,95,user796@example.com,2025-08-03,2025-02-27,True,member
797,252,user797@example.com,2025-11-21,2025-12-10,True,member
798,62,user798@example.com,2026-02-17,2025-04-04,True,member
799,196,user799@example.com,2026-04-03,2025-12-12,True,viewer
800,278,user800@example.com,2026-04-13,2026-07-20,True,viewer
